id_prov;prov;var1;var2;svar1;svar2;value;value_abs;covar
14;Córdoba;P__09_02_PORC;P__12_01_PORC;Primario PORC;Si tiliza computadora PORC;-0.876;0.876;-228.982
14;Córdoba;H__19D_02_PORC;H__19D_01_PORC;Sin teléfono de línea PORC;Con teléfono de línea PORC;-0.998;0.998;-680.982
14;Córdoba;H__19A_02_PORC;H__19A_01_PORC;Sin Heladera PORC;Con Heladera PORC;-0.987;0.987;-77.438
14;Córdoba;V__01_01_PORC;V__01_04_PORC;Casa PORC;Departamento PORC;-0.960;0.960;-453.196
14;Córdoba;H__07_02_PORC;H__07_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Con revestimiento interior o cielorraso del techo PORC;-0.997;0.997;-313.722
14;Córdoba;H__11_02_PORC;H__11_01_PORC;No tiene cadena y mochila en el baño PORC;Si tiene cadena y mochila en el baño PORC;-0.914;0.914;-136.910
14;Córdoba;H__11_02_PORC;V__INCALCONS_03_PORC;No tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;0.890;0.890;117.516
14;Córdoba;H__11_02_PORC;H__08_01_PORC;No tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;-0.868;0.868;-141.912
14;Córdoba;V__02_01_PORC;V__TOTHOG_01_PORC;Con personas presentes PORC;Con un hogar PORC;0.974;0.974;227.830
14;Córdoba;H__05_01_PORC;H__05_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Cemento o ladrillo fijo PORC;-0.950;0.950;-388.473
14;Córdoba;H__14_04_PORC;H__14_01_PORC;Gas en garrafa PORC;Gas de red PORC;-0.926;0.926;-1193.391
14;Córdoba;P__02_02_PORC;P__02_01_PORC;Mujer PORC;Hombre PORC;-0.956;0.956;-23.101
14;Córdoba;V__INCALCONS_02_PORC;V__INMAT_02_PORC;Calidad constructiva Basico PORC;Calidad 2 PORC;0.896;0.896;193.492
14;Córdoba;V__INMAT_02_PORC;V__INCALCONS_02_PORC;Calidad 2 PORC;Calidad constructiva Basico PORC;0.896;0.896;193.492
14;Córdoba;H__13_01_PORC;H__ALGUNBI_02_PORC;De uso exclusivo del hogar PORC;Al menos un indicador NBI PORC;-0.858;0.858;-59.191
14;Córdoba;H__13_01_PORC;H__10_02_PORC;De uso exclusivo del hogar PORC;HOGAR NO Tiene baño o letrina PORC;-0.873;0.873;-46.012
14;Córdoba;H__13_01_PORC;H__ALGUNBI_01_PORC;De uso exclusivo del hogar PORC;Sin NBI PORC;0.876;0.876;61.170
14;Córdoba;H__13_01_PORC;H__10_01_PORC;De uso exclusivo del hogar PORC;HOGAR SI Tiene baño o letrina PORC;0.890;0.890;47.991
14;Córdoba;H__10_02_PORC;H__ALGUNBI_02_PORC;HOGAR NO Tiene baño o letrina PORC;Al menos un indicador NBI PORC;0.855;0.855;49.233
14;Córdoba;H__10_02_PORC;H__13_01_PORC;HOGAR NO Tiene baño o letrina PORC;De uso exclusivo del hogar PORC;-0.873;0.873;-46.012
14;Córdoba;H__10_02_PORC;H__10_01_PORC;HOGAR NO Tiene baño o letrina PORC;HOGAR SI Tiene baño o letrina PORC;-0.977;0.977;-43.948
14;Córdoba;H__19B_02_PORC;P__12_02_PORC;Sin computadora PORC;No utiliza computadora PORC;0.933;0.933;313.909
14;Córdoba;H__19B_02_PORC;P__09_02_PORC;Sin computadora PORC;Primario PORC;0.861;0.861;260.498
14;Córdoba;H__19B_02_PORC;H__19B_01_PORC;Sin computadora PORC;Con computadora PORC;-0.997;0.997;-397.422
14;Córdoba;H__19B_02_PORC;P__12_01_PORC;Sin computadora PORC;Si tiliza computadora PORC;-0.939;0.939;-323.080
14;Córdoba;H__14_01_PORC;H__14_04_PORC;Gas de red PORC;Gas en garrafa PORC;-0.926;0.926;-1193.391
14;Córdoba;H__19B_01_PORC;P__12_02_PORC;Con computadora PORC;No utiliza computadora PORC;-0.930;0.930;-312.992
14;Córdoba;H__19B_01_PORC;P__09_02_PORC;Con computadora PORC;Primario PORC;-0.858;0.858;-259.732
14;Córdoba;H__19B_01_PORC;H__19B_02_PORC;Con computadora PORC;Sin computadora PORC;-0.997;0.997;-397.422
14;Córdoba;H__19B_01_PORC;P__12_01_PORC;Con computadora PORC;Si tiliza computadora PORC;0.942;0.942;324.136
14;Córdoba;P__12_01_PORC;P__12_02_PORC;Si tiliza computadora PORC;No utiliza computadora PORC;-0.944;0.944;-274.329
14;Córdoba;P__12_01_PORC;P__09_02_PORC;Si tiliza computadora PORC;Primario PORC;-0.876;0.876;-228.982
14;Córdoba;P__12_01_PORC;H__19B_02_PORC;Si tiliza computadora PORC;Sin computadora PORC;-0.939;0.939;-323.080
14;Córdoba;P__12_01_PORC;H__19B_01_PORC;Si tiliza computadora PORC;Con computadora PORC;0.942;0.942;324.136
14;Córdoba;H__05_02_PORC;H__05_01_PORC;Cemento o ladrillo fijo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.950;0.950;-388.473
14;Córdoba;V__INCALSERV_01_PORC;H__12_01_PORC;Calidad de Servicios Basicos Satisfactorio PORC;A red publica (cloaca) PORC;0.970;0.970;1255.271
14;Córdoba;H__19A_01_PORC;H__19A_02_PORC;Con Heladera PORC;Sin Heladera PORC;-0.987;0.987;-77.438
14;Córdoba;H__12_02_PORC;H__12_01_PORC;A cámara séptica y pozo ciego PORC;A red publica (cloaca) PORC;-0.872;0.872;-1195.305
14;Córdoba;H__07_01_PORC;H__07_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.997;0.997;-313.722
14;Córdoba;V__URP_03_PORC;V__URP_01_PORC;Area Rural disperso PORC;Area Urbano PORC;-0.852;0.852;-1450.851
14;Córdoba;V__URP_03_PORC;H__09_01_PORC;Area Rural disperso PORC;Red pública PORC;-0.870;0.870;-1235.190
14;Córdoba;V__INCALCONS_01_PORC;V__INMAT_01_PORC;Calidad constructiva Satisfactoria PORC;Calidad 1 PORC;0.993;0.993;271.180
14;Córdoba;H__ALGUNBI_01_PORC;H__ALGUNBI_02_PORC;Sin NBI PORC;Al menos un indicador NBI PORC;-0.986;0.986;-75.177
14;Córdoba;H__ALGUNBI_01_PORC;H__13_01_PORC;Sin NBI PORC;De uso exclusivo del hogar PORC;0.876;0.876;61.170
14;Córdoba;H__ALGUNBI_01_PORC;H__10_01_PORC;Sin NBI PORC;HOGAR SI Tiene baño o letrina PORC;0.858;0.858;51.123
14;Córdoba;H__19D_01_PORC;H__19D_02_PORC;Con teléfono de línea PORC;Sin teléfono de línea PORC;-0.998;0.998;-680.982
14;Córdoba;H__08_01_PORC;H__11_01_PORC;Por cañeria dentro de la vivienda PORC;Si tiene cadena y mochila en el baño PORC;0.948;0.948;223.759
14;Córdoba;H__08_01_PORC;V__INCALCONS_03_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Insuficiente PORC;-0.926;0.926;-192.636
14;Córdoba;H__08_01_PORC;H__11_02_PORC;Por cañeria dentro de la vivienda PORC;No tiene cadena y mochila en el baño PORC;-0.868;0.868;-141.912
14;Córdoba;H__08_01_PORC;H__08_02_PORC;Por cañeria dentro de la vivienda PORC;Fuera de la vivienda pero dentro del terreno PORC;-0.909;0.909;-163.932
14;Córdoba;V__TIPVV_02_PORC;V__TIPVV_01_PORC;Viviendas colectivas PORC;Viviendas particulares PORC;-1.000;1.000;-1.425
14;Córdoba;P__02_01_PORC;P__02_02_PORC;Hombre PORC;Mujer PORC;-0.956;0.956;-23.101
14;Córdoba;V__INMAT_04_PORC;H__06_07_PORC;Calidad 4 PORC;Caña, palma, tabla o paja con o sin barro PORC;0.874;0.874;24.779
14;Córdoba;V__INMAT_04_PORC;H__05_03_PORC;Calidad 4 PORC;Tierra o ladrillo suelto PORC;0.944;0.944;36.935
14;Córdoba;H__10_01_PORC;H__13_01_PORC;HOGAR SI Tiene baño o letrina PORC;De uso exclusivo del hogar PORC;0.890;0.890;47.991
14;Córdoba;H__10_01_PORC;H__10_02_PORC;HOGAR SI Tiene baño o letrina PORC;HOGAR NO Tiene baño o letrina PORC;-0.977;0.977;-43.948
14;Córdoba;H__10_01_PORC;H__ALGUNBI_01_PORC;HOGAR SI Tiene baño o letrina PORC;Sin NBI PORC;0.858;0.858;51.123
14;Córdoba;V__INMAT_01_PORC;V__INCALCONS_01_PORC;Calidad 1 PORC;Calidad constructiva Satisfactoria PORC;0.993;0.993;271.180
14;Córdoba;H__08_02_PORC;V__INCALCONS_03_PORC;Fuera de la vivienda pero dentro del terreno PORC;Calidad constructiva Insuficiente PORC;0.882;0.882;128.399
14;Córdoba;H__08_02_PORC;H__08_01_PORC;Fuera de la vivienda pero dentro del terreno PORC;Por cañeria dentro de la vivienda PORC;-0.909;0.909;-163.932
54;Misiones;V__TOTHOG_01_PORC;V__02_01_PORC;Con un hogar PORC;Con personas presentes PORC;0.930;0.930;131.770
54;Misiones;H__14_06_PORC;V__URP_01_PORC;Leña o carbón PORC;Area Urbano PORC;-0.860;0.860;-1469.949
54;Misiones;H__14_06_PORC;H__11_01_PORC;Leña o carbón PORC;Si tiene cadena y mochila en el baño PORC;-0.863;0.863;-911.976
54;Misiones;H__14_06_PORC;H__09_01_PORC;Leña o carbón PORC;Red pública PORC;-0.876;0.876;-1224.251
54;Misiones;H__14_06_PORC;H__14_04_PORC;Leña o carbón PORC;Gas en garrafa PORC;-0.961;0.961;-1140.273
54;Misiones;H__14_06_PORC;V__URP_03_PORC;Leña o carbón PORC;Area Rural disperso PORC;0.875;0.875;1425.860
54;Misiones;H__12_01_PORC;V__INCALSERV_01_PORC;A red publica (cloaca) PORC;Calidad de Servicios Basicos Satisfactorio PORC;0.980;0.980;620.075
54;Misiones;V__URP_01_PORC;H__14_06_PORC;Area Urbano PORC;Leña o carbón PORC;-0.860;0.860;-1469.949
54;Misiones;V__URP_01_PORC;V__URP_03_PORC;Area Urbano PORC;Area Rural disperso PORC;-0.918;0.918;-2049.171
54;Misiones;H__ALGUNBI_02_PORC;H__ALGUNBI_01_PORC;Al menos un indicador NBI PORC;Sin NBI PORC;-0.934;0.934;-193.954
54;Misiones;H__11_01_PORC;H__14_06_PORC;Si tiene cadena y mochila en el baño PORC;Leña o carbón PORC;-0.863;0.863;-911.976
54;Misiones;H__11_01_PORC;V__INCALSERV_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.851;0.851;-780.757
54;Misiones;H__11_01_PORC;V__INCALCONS_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;-0.933;0.933;-752.135
54;Misiones;H__11_01_PORC;P__09_04_PORC;Si tiene cadena y mochila en el baño PORC;Secundario PORC;0.871;0.871;258.450
54;Misiones;H__11_01_PORC;H__11_02_PORC;Si tiene cadena y mochila en el baño PORC;No tiene cadena y mochila en el baño PORC;-0.919;0.919;-706.764
54;Misiones;H__11_01_PORC;P__12_01_PORC;Si tiene cadena y mochila en el baño PORC;Si tiliza computadora PORC;0.879;0.879;538.454
54;Misiones;H__11_01_PORC;V__INCALCONS_01_PORC;Si tiene cadena y mochila en el baño PORC;Calidad constructiva Satisfactoria PORC;0.900;0.900;640.955
54;Misiones;H__11_01_PORC;H__08_01_PORC;Si tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;0.942;0.942;779.806
54;Misiones;P__12_02_PORC;V__INCALSERV_03_PORC;No utiliza computadora PORC;Calidad de Servicios BasicosInsuficiente PORC;0.855;0.855;532.986
54;Misiones;P__12_02_PORC;V__INCALCONS_03_PORC;No utiliza computadora PORC;Calidad constructiva Insuficiente PORC;0.851;0.851;466.443
54;Misiones;P__12_02_PORC;P__09_02_PORC;No utiliza computadora PORC;Primario PORC;0.900;0.900;297.032
54;Misiones;P__12_02_PORC;H__19D_02_PORC;No utiliza computadora PORC;Sin teléfono de línea PORC;0.882;0.882;424.632
54;Misiones;P__12_02_PORC;H__19B_02_PORC;No utiliza computadora PORC;Sin computadora PORC;0.942;0.942;395.649
54;Misiones;P__12_02_PORC;H__19B_01_PORC;No utiliza computadora PORC;Con computadora PORC;-0.918;0.918;-378.609
54;Misiones;P__12_02_PORC;P__12_01_PORC;No utiliza computadora PORC;Si tiliza computadora PORC;-0.945;0.945;-393.398
54;Misiones;P__12_02_PORC;H__19D_01_PORC;No utiliza computadora PORC;Con teléfono de línea PORC;-0.859;0.859;-407.592
54;Misiones;H__09_01_PORC;H__14_06_PORC;Red pública PORC;Leña o carbón PORC;-0.876;0.876;-1224.251
54;Misiones;H__09_01_PORC;H__14_04_PORC;Red pública PORC;Gas en garrafa PORC;0.859;0.859;1142.528
54;Misiones;H__09_01_PORC;V__URP_03_PORC;Red pública PORC;Area Rural disperso PORC;-0.884;0.884;-1615.165
54;Misiones;H__09_01_PORC;H__09_04_PORC;Red pública PORC;Pozo PORC;-0.852;0.852;-882.804
54;Misiones;V__TIPVV_01_PORC;V__TIPVV_02_PORC;Viviendas particulares PORC;Viviendas colectivas PORC;-1.000;1.000;-1.218
54;Misiones;P__08_03_PORC;P__07_02_PORC;Nunca asistio PORC;No sabe leer y escribir PORC;0.948;0.948;36.212
54;Misiones;V__INCALSERV_03_PORC;H__11_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.851;0.851;-780.757
54;Misiones;V__INCALSERV_03_PORC;P__12_02_PORC;Calidad de Servicios BasicosInsuficiente PORC;No utiliza computadora PORC;0.855;0.855;532.986
54;Misiones;V__INCALSERV_03_PORC;V__INCALCONS_03_PORC;Calidad de Servicios BasicosInsuficiente PORC;Calidad constructiva Insuficiente PORC;0.931;0.931;769.172
54;Misiones;V__INCALSERV_02_PORC;H__12_02_PORC;Calidad de Servicios Basicos Basico PORC;A cámara séptica y pozo ciego PORC;0.913;0.913;550.774
54;Misiones;V__INCALCONS_03_PORC;H__11_01_PORC;Calidad constructiva Insuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.933;0.933;-752.135
54;Misiones;V__INCALCONS_03_PORC;P__12_02_PORC;Calidad constructiva Insuficiente PORC;No utiliza computadora PORC;0.851;0.851;466.443
54;Misiones;V__INCALCONS_03_PORC;V__INCALSERV_03_PORC;Calidad constructiva Insuficiente PORC;Calidad de Servicios BasicosInsuficiente PORC;0.931;0.931;769.172
54;Misiones;V__INCALCONS_03_PORC;H__11_02_PORC;Calidad constructiva Insuficiente PORC;No tiene cadena y mochila en el baño PORC;0.909;0.909;629.535
54;Misiones;V__INCALCONS_03_PORC;P__12_01_PORC;Calidad constructiva Insuficiente PORC;Si tiliza computadora PORC;-0.850;0.850;-469.196
54;Misiones;V__INCALCONS_03_PORC;V__INCALCONS_01_PORC;Calidad constructiva Insuficiente PORC;Calidad constructiva Satisfactoria PORC;-0.873;0.873;-559.793
54;Misiones;V__INCALCONS_03_PORC;H__08_01_PORC;Calidad constructiva Insuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.875;0.875;-652.536
54;Misiones;H__19C_02_PORC;H__19C_01_PORC;Sin teléfono celular PORC;Con teléfono celular PORC;-0.934;0.934;-196.205
54;Misiones;H__19C_01_PORC;H__19C_02_PORC;Con teléfono celular PORC;Sin teléfono celular PORC;-0.934;0.934;-196.205
54;Misiones;P__09_02_PORC;P__12_02_PORC;Primario PORC;No utiliza computadora PORC;0.900;0.900;297.032
54;Misiones;P__09_02_PORC;H__19B_02_PORC;Primario PORC;Sin computadora PORC;0.888;0.888;297.187
54;Misiones;P__09_02_PORC;H__19B_01_PORC;Primario PORC;Con computadora PORC;-0.861;0.861;-283.349
54;Misiones;P__09_02_PORC;P__12_01_PORC;Primario PORC;Si tiliza computadora PORC;-0.855;0.855;-283.922
54;Misiones;H__19D_02_PORC;P__12_02_PORC;Sin teléfono de línea PORC;No utiliza computadora PORC;0.882;0.882;424.632
54;Misiones;H__19D_02_PORC;H__19B_02_PORC;Sin teléfono de línea PORC;Sin computadora PORC;0.903;0.903;441.054
54;Misiones;H__19D_02_PORC;H__19B_01_PORC;Sin teléfono de línea PORC;Con computadora PORC;-0.873;0.873;-419.357
54;Misiones;H__19D_02_PORC;P__12_01_PORC;Sin teléfono de línea PORC;Si tiliza computadora PORC;-0.869;0.869;-421.299
54;Misiones;H__19D_02_PORC;H__19D_01_PORC;Sin teléfono de línea PORC;Con teléfono de línea PORC;-0.975;0.975;-538.425
54;Misiones;H__19A_02_PORC;H__19A_01_PORC;Sin Heladera PORC;Con Heladera PORC;-0.960;0.960;-328.721
54;Misiones;P__09_04_PORC;H__11_01_PORC;Secundario PORC;Si tiene cadena y mochila en el baño PORC;0.871;0.871;258.450
54;Misiones;P__07_02_PORC;P__08_03_PORC;No sabe leer y escribir PORC;Nunca asistio PORC;0.948;0.948;36.212
54;Misiones;H__12_04_PORC;H__11_02_PORC;A hoyo, excavación en la tierra, etc. PORC;No tiene cadena y mochila en el baño PORC;0.903;0.903;510.549
54;Misiones;H__07_02_PORC;H__07_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Con revestimiento interior o cielorraso del techo PORC;-0.970;0.970;-443.940
54;Misiones;H__11_02_PORC;H__11_01_PORC;No tiene cadena y mochila en el baño PORC;Si tiene cadena y mochila en el baño PORC;-0.919;0.919;-706.764
54;Misiones;H__11_02_PORC;V__INCALCONS_03_PORC;No tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;0.909;0.909;629.535
54;Misiones;H__11_02_PORC;H__12_04_PORC;No tiene cadena y mochila en el baño PORC;A hoyo, excavación en la tierra, etc. PORC;0.903;0.903;510.549
54;Misiones;H__11_02_PORC;H__08_01_PORC;No tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;-0.851;0.851;-605.334
54;Misiones;V__02_01_PORC;V__TOTHOG_01_PORC;Con personas presentes PORC;Con un hogar PORC;0.930;0.930;131.770
54;Misiones;H__14_04_PORC;H__14_06_PORC;Gas en garrafa PORC;Leña o carbón PORC;-0.961;0.961;-1140.273
54;Misiones;H__14_04_PORC;H__09_01_PORC;Gas en garrafa PORC;Red pública PORC;0.859;0.859;1142.528
54;Misiones;H__14_04_PORC;V__URP_03_PORC;Gas en garrafa PORC;Area Rural disperso PORC;-0.867;0.867;-1344.706
54;Misiones;H__13_01_PORC;H__10_02_PORC;De uso exclusivo del hogar PORC;HOGAR NO Tiene baño o letrina PORC;-0.862;0.862;-117.039
54;Misiones;H__13_01_PORC;H__10_01_PORC;De uso exclusivo del hogar PORC;HOGAR SI Tiene baño o letrina PORC;0.953;0.953;141.660
54;Misiones;H__06_06_PORC;V__INMAT_04_PORC;Chapa de cartón PORC;Calidad 4 PORC;0.890;0.890;171.201
54;Misiones;H__10_02_PORC;H__13_01_PORC;HOGAR NO Tiene baño o letrina PORC;De uso exclusivo del hogar PORC;-0.862;0.862;-117.039
54;Misiones;H__10_02_PORC;H__10_01_PORC;HOGAR NO Tiene baño o letrina PORC;HOGAR SI Tiene baño o letrina PORC;-0.897;0.897;-116.642
54;Misiones;H__19B_02_PORC;P__12_02_PORC;Sin computadora PORC;No utiliza computadora PORC;0.942;0.942;395.649
54;Misiones;H__19B_02_PORC;P__09_02_PORC;Sin computadora PORC;Primario PORC;0.888;0.888;297.187
54;Misiones;H__19B_02_PORC;H__19D_02_PORC;Sin computadora PORC;Sin teléfono de línea PORC;0.903;0.903;441.054
54;Misiones;H__19B_02_PORC;H__19B_01_PORC;Sin computadora PORC;Con computadora PORC;-0.967;0.967;-404.910
54;Misiones;H__19B_02_PORC;P__12_01_PORC;Sin computadora PORC;Si tiliza computadora PORC;-0.904;0.904;-382.208
54;Misiones;H__19B_02_PORC;H__19D_01_PORC;Sin computadora PORC;Con teléfono de línea PORC;-0.872;0.872;-419.860
54;Misiones;H__19B_01_PORC;P__12_02_PORC;Con computadora PORC;No utiliza computadora PORC;-0.918;0.918;-378.609
54;Misiones;H__19B_01_PORC;P__09_02_PORC;Con computadora PORC;Primario PORC;-0.861;0.861;-283.349
54;Misiones;H__19B_01_PORC;H__19D_02_PORC;Con computadora PORC;Sin teléfono de línea PORC;-0.873;0.873;-419.357
54;Misiones;H__19B_01_PORC;H__19B_02_PORC;Con computadora PORC;Sin computadora PORC;-0.967;0.967;-404.910
54;Misiones;H__19B_01_PORC;P__12_01_PORC;Con computadora PORC;Si tiliza computadora PORC;0.941;0.941;391.090
54;Misiones;H__19B_01_PORC;P__09_06_PORC;Con computadora PORC;Superior no universitario PORC;0.878;0.878;75.363
54;Misiones;H__19B_01_PORC;V__INCALCONS_01_PORC;Con computadora PORC;Calidad constructiva Satisfactoria PORC;0.853;0.853;411.831
54;Misiones;H__19B_01_PORC;H__19D_01_PORC;Con computadora PORC;Con teléfono de línea PORC;0.900;0.900;426.038
54;Misiones;P__12_01_PORC;H__11_01_PORC;Si tiliza computadora PORC;Si tiene cadena y mochila en el baño PORC;0.879;0.879;538.454
54;Misiones;P__12_01_PORC;P__12_02_PORC;Si tiliza computadora PORC;No utiliza computadora PORC;-0.945;0.945;-393.398
54;Misiones;P__12_01_PORC;V__INCALCONS_03_PORC;Si tiliza computadora PORC;Calidad constructiva Insuficiente PORC;-0.850;0.850;-469.196
54;Misiones;P__12_01_PORC;P__09_02_PORC;Si tiliza computadora PORC;Primario PORC;-0.855;0.855;-283.922
54;Misiones;P__12_01_PORC;H__19D_02_PORC;Si tiliza computadora PORC;Sin teléfono de línea PORC;-0.869;0.869;-421.299
54;Misiones;P__12_01_PORC;H__19B_02_PORC;Si tiliza computadora PORC;Sin computadora PORC;-0.904;0.904;-382.208
54;Misiones;P__12_01_PORC;H__19B_01_PORC;Si tiliza computadora PORC;Con computadora PORC;0.941;0.941;391.090
54;Misiones;P__12_01_PORC;V__INCALCONS_01_PORC;Si tiliza computadora PORC;Calidad constructiva Satisfactoria PORC;0.867;0.867;422.356
54;Misiones;P__12_01_PORC;H__19D_01_PORC;Si tiliza computadora PORC;Con teléfono de línea PORC;0.900;0.900;430.181
54;Misiones;V__INCALSERV_01_PORC;H__12_01_PORC;Calidad de Servicios Basicos Satisfactorio PORC;A red publica (cloaca) PORC;0.980;0.980;620.075
54;Misiones;P__09_06_PORC;H__19B_01_PORC;Superior no universitario PORC;Con computadora PORC;0.878;0.878;75.363
54;Misiones;H__19A_01_PORC;H__19A_02_PORC;Con Heladera PORC;Sin Heladera PORC;-0.960;0.960;-328.721
54;Misiones;H__12_02_PORC;V__INCALSERV_02_PORC;A cámara séptica y pozo ciego PORC;Calidad de Servicios Basicos Basico PORC;0.913;0.913;550.774
54;Misiones;H__07_01_PORC;H__07_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.970;0.970;-443.940
54;Misiones;V__URP_03_PORC;H__14_06_PORC;Area Rural disperso PORC;Leña o carbón PORC;0.875;0.875;1425.860
54;Misiones;V__URP_03_PORC;V__URP_01_PORC;Area Rural disperso PORC;Area Urbano PORC;-0.918;0.918;-2049.171
54;Misiones;V__URP_03_PORC;H__09_01_PORC;Area Rural disperso PORC;Red pública PORC;-0.884;0.884;-1615.165
54;Misiones;V__URP_03_PORC;H__14_04_PORC;Area Rural disperso PORC;Gas en garrafa PORC;-0.867;0.867;-1344.706
54;Misiones;V__INCALCONS_01_PORC;H__11_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiene cadena y mochila en el baño PORC;0.900;0.900;640.955
54;Misiones;V__INCALCONS_01_PORC;V__INCALCONS_03_PORC;Calidad constructiva Satisfactoria PORC;Calidad constructiva Insuficiente PORC;-0.873;0.873;-559.793
54;Misiones;V__INCALCONS_01_PORC;H__19B_01_PORC;Calidad constructiva Satisfactoria PORC;Con computadora PORC;0.853;0.853;411.831
54;Misiones;V__INCALCONS_01_PORC;P__12_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiliza computadora PORC;0.867;0.867;422.356
54;Misiones;V__INCALCONS_01_PORC;H__08_01_PORC;Calidad constructiva Satisfactoria PORC;Por cañeria dentro de la vivienda PORC;0.874;0.874;575.648
54;Misiones;V__INCALCONS_01_PORC;V__INMAT_01_PORC;Calidad constructiva Satisfactoria PORC;Calidad 1 PORC;0.941;0.941;474.037
54;Misiones;H__ALGUNBI_01_PORC;H__ALGUNBI_02_PORC;Sin NBI PORC;Al menos un indicador NBI PORC;-0.934;0.934;-193.954
54;Misiones;H__19D_01_PORC;P__12_02_PORC;Con teléfono de línea PORC;No utiliza computadora PORC;-0.859;0.859;-407.592
54;Misiones;H__19D_01_PORC;H__19D_02_PORC;Con teléfono de línea PORC;Sin teléfono de línea PORC;-0.975;0.975;-538.425
54;Misiones;H__19D_01_PORC;H__19B_02_PORC;Con teléfono de línea PORC;Sin computadora PORC;-0.872;0.872;-419.860
54;Misiones;H__19D_01_PORC;H__19B_01_PORC;Con teléfono de línea PORC;Con computadora PORC;0.900;0.900;426.038
54;Misiones;H__19D_01_PORC;P__12_01_PORC;Con teléfono de línea PORC;Si tiliza computadora PORC;0.900;0.900;430.181
54;Misiones;H__08_01_PORC;H__11_01_PORC;Por cañeria dentro de la vivienda PORC;Si tiene cadena y mochila en el baño PORC;0.942;0.942;779.806
54;Misiones;H__08_01_PORC;V__INCALCONS_03_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Insuficiente PORC;-0.875;0.875;-652.536
54;Misiones;H__08_01_PORC;H__11_02_PORC;Por cañeria dentro de la vivienda PORC;No tiene cadena y mochila en el baño PORC;-0.851;0.851;-605.334
54;Misiones;H__08_01_PORC;V__INCALCONS_01_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Satisfactoria PORC;0.874;0.874;575.648
54;Misiones;H__08_01_PORC;H__08_02_PORC;Por cañeria dentro de la vivienda PORC;Fuera de la vivienda pero dentro del terreno PORC;-0.875;0.875;-496.115
54;Misiones;V__TIPVV_02_PORC;V__TIPVV_01_PORC;Viviendas colectivas PORC;Viviendas particulares PORC;-1.000;1.000;-1.218
54;Misiones;V__INMAT_04_PORC;H__06_06_PORC;Calidad 4 PORC;Chapa de cartón PORC;0.890;0.890;171.201
54;Misiones;H__09_04_PORC;H__09_01_PORC;Pozo PORC;Red pública PORC;-0.852;0.852;-882.804
54;Misiones;H__10_01_PORC;H__13_01_PORC;HOGAR SI Tiene baño o letrina PORC;De uso exclusivo del hogar PORC;0.953;0.953;141.660
54;Misiones;H__10_01_PORC;H__10_02_PORC;HOGAR SI Tiene baño o letrina PORC;HOGAR NO Tiene baño o letrina PORC;-0.897;0.897;-116.642
54;Misiones;V__INMAT_01_PORC;V__INCALCONS_01_PORC;Calidad 1 PORC;Calidad constructiva Satisfactoria PORC;0.941;0.941;474.037
54;Misiones;H__08_02_PORC;H__08_01_PORC;Fuera de la vivienda pero dentro del terreno PORC;Por cañeria dentro de la vivienda PORC;-0.875;0.875;-496.115
30;Entre Ríos;V__TOTHOG_01_PORC;V__02_01_PORC;Con un hogar PORC;Con personas presentes PORC;0.957;0.957;226.845
30;Entre Ríos;H__12_01_PORC;V__INCALSERV_03_PORC;A red publica (cloaca) PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.896;0.896;-1238.566
30;Entre Ríos;H__12_01_PORC;V__INCALSERV_01_PORC;A red publica (cloaca) PORC;Calidad de Servicios Basicos Satisfactorio PORC;0.989;0.989;1596.403
30;Entre Ríos;V__URP_01_PORC;H__09_01_PORC;Area Urbano PORC;Red pública PORC;0.851;0.851;1928.834
30;Entre Ríos;V__URP_01_PORC;V__URP_03_PORC;Area Urbano PORC;Area Rural disperso PORC;-0.908;0.908;-2192.830
30;Entre Ríos;H__ALGUNBI_02_PORC;H__ALGUNBI_01_PORC;Al menos un indicador NBI PORC;Sin NBI PORC;-0.961;0.961;-135.704
